filename,gen,mean_dist_to_ref
output/105692+197+B/simulations/105692+197+B_maxepi0.0_repcost0_conscost0_run2_rep0_dist_to_ref.csv,627,0.13361785948785293
output/105692+197+B/simulations/105692+197+B_maxepi0.0_repcost0_conscost0_run2_rep0_dist_to_ref.csv,990,0.14278679298377264
output/105692+197+B/simulations/105692+197+B_maxepi0.0_repcost0_conscost0_run2_rep0_dist_to_ref.csv,1326,0.15661309200947787
output/105692+197+B/simulations/105692+197+B_maxepi0.0_repcost0_conscost0_run2_rep0_dist_to_ref.csv,1689,0.16457649376231123
output/105692+197+B/simulations/105692+197+B_maxepi0.0_repcost0_conscost0_run2_rep0_dist_to_ref.csv,2055,0.17462245567957976
output/105692+197+B/simulations/105692+197+B_maxepi0.0_repcost0_conscost0_run2_rep0_dist_to_ref.csv,2419,0.18618858659967455
output/105692+197+B/simulations/105692+197+B_maxepi0.0_repcost0_conscost0_run2_rep0_dist_to_ref.csv,2788,0.19900913269265205
output/105692+197+B/simulations/105692+197+B_maxepi0.0_repcost0_conscost0_run2_rep0_dist_to_ref.csv,2970,0.2024711991882051
output/105692+197+B/simulations/105692+197+B_maxepi0.0_repcost0_conscost0_run3_rep0_dist_to_ref.csv,81,0.11621799080761655
output/105692+197+B/simulations/105692+197+B_maxepi0.0_repcost0_conscost0_run3_rep0_dist_to_ref.csv,261,0.12081418253447145
output/105692+197+B/simulations/105692+197+B_maxepi0.0_repcost0_conscost0_run3_rep0_dist_to_ref.csv,444,0.1281509606326187
output/105692+197+B/simulations/105692+197+B_maxepi0.0_repcost0_conscost0_run3_rep0_dist_to_ref.csv,627,0.1355876559422193
output/105692+197+B/simulations/105692+197+B_maxepi0.0_repcost0_conscost0_run3_rep0_dist_to_ref.csv,990,0.14534283838289092
output/105692+197+B/simulations/105692+197+B_maxepi0.0_repcost0_conscost0_run3_rep0_dist_to_ref.csv,1326,0.15392960118758742
output/105692+197+B/simulations/105692+197+B_maxepi0.0_repcost0_conscost0_run3_rep0_dist_to_ref.csv,1689,0.16323046618516088
output/105692+197+B/simulations/105692+197+B_maxepi0.0_repcost0_conscost0_run3_rep0_dist_to_ref.csv,2055,0.17189757058437294
output/105692+197+B/simulations/105692+197+B_maxepi0.0_repcost0_conscost0_run3_rep0_dist_to_ref.csv,2419,0.18741614091181594
output/105692+197+B/simulations/105692+197+B_maxepi0.0_repcost0_conscost0_run3_rep0_dist_to_ref.csv,2788,0.19590521100698383
output/105692+197+B/simulations/105692+197+B_maxepi0.0_repcost0_conscost0_run3_rep0_dist_to_ref.csv,2970,0.1985912970811198
output/105692+197+B/simulations/105692+197+B_maxepi0.0_repcost0_conscost0_run4_rep0_dist_to_ref.csv,81,0.1164806303348654
output/105692+197+B/simulations/105692+197+B_maxepi0.0_repcost0_conscost0_run4_rep0_dist_to_ref.csv,261,0.12259637932651721
output/105692+197+B/simulations/105692+197+B_maxepi0.0_repcost0_conscost0_run4_rep0_dist_to_ref.csv,444,0.1278369351109081
output/105692+197+B/simulations/105692+197+B_maxepi0.0_repcost0_conscost0_run4_rep0_dist_to_ref.csv,627,0.13411030860144452
output/105692+197+B/simulations/105692+197+B_maxepi0.0_repcost0_conscost0_run4_rep0_dist_to_ref.csv,990,0.14332614201294439
output/105692+197+B/simulations/105692+197+B_maxepi0.0_repcost0_conscost0_run4_rep0_dist_to_ref.csv,1326,0.15501441662622398
output/105692+197+B/simulations/105692+197+B_maxepi0.0_repcost0_conscost0_run4_rep0_dist_to_ref.csv,1689,0.1659553512803677
output/105692+197+B/simulations/105692+197+B_maxepi0.0_repcost0_conscost0_run4_rep0_dist_to_ref.csv,2055,0.17623112278397898
output/105692+197+B/simulations/105692+197+B_maxepi0.0_repcost0_conscost0_run4_rep0_dist_to_ref.csv,2419,0.1892431984926775
output/105692+197+B/simulations/105692+197+B_maxepi0.0_repcost0_conscost0_run4_rep0_dist_to_ref.csv,2788,0.19888975108935714
output/105692+197+B/simulations/105692+197+B_maxepi0.0_repcost0_conscost0_run4_rep0_dist_to_ref.csv,2970,0.20196382737420163
output/105692+197+B/simulations/105692+197+B_maxepi0.0_repcost0_conscost0_run5_rep0_dist_to_ref.csv,81,0.11621799080761655
output/105692+197+B/simulations/105692+197+B_maxepi0.0_repcost0_conscost0_run5_rep0_dist_to_ref.csv,261,0.12259637932651721
output/105692+197+B/simulations/105692+197+B_maxepi0.0_repcost0_conscost0_run5_rep0_dist_to_ref.csv,444,0.12561020868423306
output/105692+197+B/simulations/105692+197+B_maxepi0.0_repcost0_conscost0_run5_rep0_dist_to_ref.csv,627,0.13345370978332238
output/105692+197+B/simulations/105692+197+B_maxepi0.0_repcost0_conscost0_run5_rep0_dist_to_ref.csv,990,0.14123909576962762
output/105692+197+B/simulations/105692+197+B_maxepi0.0_repcost0_conscost0_run5_rep0_dist_to_ref.csv,1326,0.1511604670415941
output/105692+197+B/simulations/105692+197+B_maxepi0.0_repcost0_conscost0_run5_rep0_dist_to_ref.csv,1689,0.15942219304005253
output/105692+197+B/simulations/105692+197+B_maxepi0.0_repcost0_conscost0_run5_rep0_dist_to_ref.csv,2055,0.17097833223900197
output/105692+197+B/simulations/105692+197+B_maxepi0.0_repcost0_conscost0_run5_rep0_dist_to_ref.csv,2419,0.17830940078220903
output/105692+197+B/simulations/105692+197+B_maxepi0.0_repcost0_conscost0_run5_rep0_dist_to_ref.csv,2788,0.18635468274338923
output/105692+197+B/simulations/105692+197+B_maxepi0.0_repcost0_conscost0_run5_rep0_dist_to_ref.csv,2970,0.1918163910941324
output/105692+197+B/simulations/105692+197+B_maxepi0.0_repcost0_conscost0_run6_rep0_dist_to_ref.csv,81,0.1164806303348654
output/105692+197+B/simulations/105692+197+B_maxepi0.0_repcost0_conscost0_run6_rep0_dist_to_ref.csv,261,0.11978238439170809
output/105692+197+B/simulations/105692+197+B_maxepi0.0_repcost0_conscost0_run6_rep0_dist_to_ref.csv,444,0.12835079505552544
output/105692+197+B/simulations/105692+197+B_maxepi0.0_repcost0_conscost0_run6_rep0_dist_to_ref.csv,627,0.1319763624425476
output/105692+197+B/simulations/105692+197+B_maxepi0.0_repcost0_conscost0_run6_rep0_dist_to_ref.csv,990,0.14470968952255886
output/105692+197+B/simulations/105692+197+B_maxepi0.0_repcost0_conscost0_run6_rep0_dist_to_ref.csv,1326,0.1516172314368095
output/105692+197+B/simulations/105692+197+B_maxepi0.0_repcost0_conscost0_run6_rep0_dist_to_ref.csv,1689,0.16785948785292187
output/105692+197+B/simulations/105692+197+B_maxepi0.0_repcost0_conscost0_run6_rep0_dist_to_ref.csv,2055,0.1792514773473408
output/105692+197+B/simulations/105692+197+B_maxepi0.0_repcost0_conscost0_run6_rep0_dist_to_ref.csv,2419,0.18281994918496103
output/105692+197+B/simulations/105692+197+B_maxepi0.0_repcost0_conscost0_run6_rep0_dist_to_ref.csv,2788,0.19784516206052646
output/105692+197+B/simulations/105692+197+B_maxepi0.0_repcost0_conscost0_run6_rep0_dist_to_ref.csv,2970,0.19802423446546888
output/105692+197+B/simulations/105692+197+B_maxepi0.0_repcost0_conscost0_run7_rep0_dist_to_ref.csv,81,0.11569271175311885
output/105692+197+B/simulations/105692+197+B_maxepi0.0_repcost0_conscost0_run7_rep0_dist_to_ref.csv,261,0.12137698152143327
output/105692+197+B/simulations/105692+197+B_maxepi0.0_repcost0_conscost0_run7_rep0_dist_to_ref.csv,444,0.1276085529133004
output/105692+197+B/simulations/105692+197+B_maxepi0.0_repcost0_conscost0_run7_rep0_dist_to_ref.csv,627,0.12902166776099805
output/105692+197+B/simulations/105692+197+B_maxepi0.0_repcost0_conscost0_run7_rep0_dist_to_ref.csv,990,0.1392927492730513
output/105692+197+B/simulations/105692+197+B_maxepi0.0_repcost0_conscost0_run7_rep0_dist_to_ref.csv,1326,0.14782037740158155
output/105692+197+B/simulations/105692+197+B_maxepi0.0_repcost0_conscost0_run7_rep0_dist_to_ref.csv,1689,0.1530531845042679
output/105692+197+B/simulations/105692+197+B_maxepi0.0_repcost0_conscost0_run7_rep0_dist_to_ref.csv,2055,0.16474064346684175
output/105692+197+B/simulations/105692+197+B_maxepi0.0_repcost0_conscost0_run7_rep0_dist_to_ref.csv,2419,0.17602557880613207
output/105692+197+B/simulations/105692+197+B_maxepi0.0_repcost0_conscost0_run7_rep0_dist_to_ref.csv,2788,0.182803080045365
output/105692+197+B/simulations/105692+197+B_maxepi0.0_repcost0_conscost0_run7_rep0_dist_to_ref.csv,2970,0.18799617978869457
output/105692+197+B/simulations/105692+197+B_maxepi0.0_repcost0_conscost0_run8_rep0_dist_to_ref.csv,81,0.11674326986211425
output/105692+197+B/simulations/105692+197+B_maxepi0.0_repcost0_conscost0_run8_rep0_dist_to_ref.csv,261,0.12128318169027295
output/105692+197+B/simulations/105692+197+B_maxepi0.0_repcost0_conscost0_run8_rep0_dist_to_ref.csv,444,0.12683776299637442
output/105692+197+B/simulations/105692+197+B_maxepi0.0_repcost0_conscost0_run8_rep0_dist_to_ref.csv,627,0.13230466185160866
output/105692+197+B/simulations/105692+197+B_maxepi0.0_repcost0_conscost0_run8_rep0_dist_to_ref.csv,990,0.1430212925616734
output/105692+197+B/simulations/105692+197+B_maxepi0.0_repcost0_conscost0_run8_rep0_dist_to_ref.csv,1326,0.15013274715235947
output/105692+197+B/simulations/105692+197+B_maxepi0.0_repcost0_conscost0_run8_rep0_dist_to_ref.csv,1689,0.162967826657912
output/105692+197+B/simulations/105692+197+B_maxepi0.0_repcost0_conscost0_run8_rep0_dist_to_ref.csv,2055,0.16871306631648064
output/105692+197+B/simulations/105692+197+B_maxepi0.0_repcost0_conscost0_run8_rep0_dist_to_ref.csv,2419,0.18313397470667162
output/105692+197+B/simulations/105692+197+B_maxepi0.0_repcost0_conscost0_run8_rep0_dist_to_ref.csv,2788,0.19160747328836625
output/105692+197+B/simulations/105692+197+B_maxepi0.0_repcost0_conscost0_run8_rep0_dist_to_ref.csv,2970,0.1972184086432281
output/105692+197+B/simulations/105692+197+B_maxepi0.0_repcost0_conscost0_run9_rep0_dist_to_ref.csv,81,0.1164806303348654
output/105692+197+B/simulations/105692+197+B_maxepi0.0_repcost0_conscost0_run9_rep0_dist_to_ref.csv,261,0.12193978050839509
output/105692+197+B/simulations/105692+197+B_maxepi0.0_repcost0_conscost0_run9_rep0_dist_to_ref.csv,444,0.12880755945074082
output/105692+197+B/simulations/105692+197+B_maxepi0.0_repcost0_conscost0_run9_rep0_dist_to_ref.csv,627,0.13115561391989494
output/105692+197+B/simulations/105692+197+B_maxepi0.0_repcost0_conscost0_run9_rep0_dist_to_ref.csv,990,0.14503798893161993
output/105692+197+B/simulations/105692+197+B_maxepi0.0_repcost0_conscost0_run9_rep0_dist_to_ref.csv,1326,0.15549972879614035
output/105692+197+B/simulations/105692+197+B_maxepi0.0_repcost0_conscost0_run9_rep0_dist_to_ref.csv,1689,0.1675640183847669
output/105692+197+B/simulations/105692+197+B_maxepi0.0_repcost0_conscost0_run9_rep0_dist_to_ref.csv,2055,0.17688772160210112
output/105692+197+B/simulations/105692+197+B_maxepi0.0_repcost0_conscost0_run9_rep0_dist_to_ref.csv,2419,0.18536070113334666
output/105692+197+B/simulations/105692+197+B_maxepi0.0_repcost0_conscost0_run9_rep0_dist_to_ref.csv,2788,0.19700949083746194
output/105692+197+B/simulations/105692+197+B_maxepi0.0_repcost0_conscost0_run9_rep0_dist_to_ref.csv,2970,0.20109831075031337
output/105692+197+B/simulations/105692+197+B_maxepi0.1_repcost0.001_conscost0.99_run0_rep0_dist_to_ref.csv,81,0.11477347340774786
output/105692+197+B/simulations/105692+197+B_maxepi0.1_repcost0.001_conscost0.99_run0_rep0_dist_to_ref.csv,261,0.11837538692430354
output/105692+197+B/simulations/105692+197+B_maxepi0.1_repcost0.001_conscost0.99_run0_rep0_dist_to_ref.csv,444,0.1227268834394359
output/105692+197+B/simulations/105692+197+B_maxepi0.1_repcost0.001_conscost0.99_run0_rep0_dist_to_ref.csv,627,0.123768877216021
output/105692+197+B/simulations/105692+197+B_maxepi0.1_repcost0.001_conscost0.99_run0_rep0_dist_to_ref.csv,990,0.12707532126442173
output/105692+197+B/simulations/105692+197+B_maxepi0.1_repcost0.001_conscost0.99_run0_rep0_dist_to_ref.csv,1326,0.12966399269176968
output/105692+197+B/simulations/105692+197+B_maxepi0.1_repcost0.001_conscost0.99_run0_rep0_dist_to_ref.csv,1689,0.13020354563361786
output/105692+197+B/simulations/105692+197+B_maxepi0.1_repcost0.001_conscost0.99_run0_rep0_dist_to_ref.csv,2055,0.12846355876559423
output/105692+197+B/simulations/105692+197+B_maxepi0.1_repcost0.001_conscost0.99_run0_rep0_dist_to_ref.csv,2419,0.1283793428302264
output/105692+197+B/simulations/105692+197+B_maxepi0.1_repcost0.001_conscost0.99_run0_rep0_dist_to_ref.csv,2788,0.13018563839312364
output/105692+197+B/simulations/105692+197+B_maxepi0.1_repcost0.001_conscost0.99_run0_rep0_dist_to_ref.csv,2970,0.13009610219065243
output/105692+197+B/simulations/105692+197+B_maxepi0.1_repcost0.001_conscost0.99_run1_rep0_dist_to_ref.csv,81,0.1149047931713723
output/105692+197+B/simulations/105692+197+B_maxepi0.1_repcost0.001_conscost0.99_run1_rep0_dist_to_ref.csv,261,0.11743738861270049
output/105692+197+B/simulations/105692+197+B_maxepi0.1_repcost0.001_conscost0.99_run1_rep0_dist_to_ref.csv,444,0.12124239915498587
output/105692+197+B/simulations/105692+197+B_maxepi0.1_repcost0.001_conscost0.99_run1_rep0_dist_to_ref.csv,627,0.12541037426132634
output/105692+197+B/simulations/105692+197+B_maxepi0.1_repcost0.001_conscost0.99_run1_rep0_dist_to_ref.csv,990,0.12763812025138355
output/105692+197+B/simulations/105692+197+B_maxepi0.1_repcost0.001_conscost0.99_run1_rep0_dist_to_ref.csv,1326,0.12809386508321677
output/105692+197+B/simulations/105692+197+B_maxepi0.1_repcost0.001_conscost0.99_run1_rep0_dist_to_ref.csv,1689,0.12852921864740643
output/105692+197+B/simulations/105692+197+B_maxepi0.1_repcost0.001_conscost0.99_run1_rep0_dist_to_ref.csv,2055,0.13003939592908734
output/105692+197+B/simulations/105692+197+B_maxepi0.1_repcost0.001_conscost0.99_run1_rep0_dist_to_ref.csv,2419,0.1304062348339947
output/105692+197+B/simulations/105692+197+B_maxepi0.1_repcost0.001_conscost0.99_run1_rep0_dist_to_ref.csv,2788,0.13454306691338866
output/105692+197+B/simulations/105692+197+B_maxepi0.1_repcost0.001_conscost0.99_run1_rep0_dist_to_ref.csv,2970,0.13546827433892436
output/105692+197+B/simulations/105692+197+B_maxepi0.1_repcost0.001_conscost0.99_run2_rep0_dist_to_ref.csv,81,0.11464215364412345
output/105692+197+B/simulations/105692+197+B_maxepi0.1_repcost0.001_conscost0.99_run2_rep0_dist_to_ref.csv,261,0.1198761842228684
output/105692+197+B/simulations/105692+197+B_maxepi0.1_repcost0.001_conscost0.99_run2_rep0_dist_to_ref.csv,444,0.1200148448428445
output/105692+197+B/simulations/105692+197+B_maxepi0.1_repcost0.001_conscost0.99_run2_rep0_dist_to_ref.csv,627,0.1221273801707157
output/105692+197+B/simulations/105692+197+B_maxepi0.1_repcost0.001_conscost0.99_run2_rep0_dist_to_ref.csv,990,0.12686427164431105
output/105692+197+B/simulations/105692+197+B_maxepi0.1_repcost0.001_conscost0.99_run2_rep0_dist_to_ref.csv,1326,0.12952125381826488
output/105692+197+B/simulations/105692+197+B_maxepi0.1_repcost0.001_conscost0.99_run2_rep0_dist_to_ref.csv,1689,0.13223900196979646
output/105692+197+B/simulations/105692+197+B_maxepi0.1_repcost0.001_conscost0.99_run2_rep0_dist_to_ref.csv,2055,0.13417596848325672
output/105692+197+B/simulations/105692+197+B_maxepi0.1_repcost0.001_conscost0.99_run2_rep0_dist_to_ref.csv,2419,0.13742898741043136
output/105692+197+B/simulations/105692+197+B_maxepi0.1_repcost0.001_conscost0.99_run2_rep0_dist_to_ref.csv,2788,0.13525935653315824
output/105692+197+B/simulations/105692+197+B_maxepi0.1_repcost0.001_conscost0.99_run2_rep0_dist_to_ref.csv,2970,0.13424461290515133
output/105692+197+B/simulations/105692+197+B_maxepi0.1_repcost0.001_conscost0.99_run3_rep0_dist_to_ref.csv,81,0.11556139198949442
output/105692+197+B/simulations/105692+197+B_maxepi0.1_repcost0.001_conscost0.99_run3_rep0_dist_to_ref.csv,261,0.11921958540474627
output/105692+197+B/simulations/105692+197+B_maxepi0.1_repcost0.001_conscost0.99_run3_rep0_dist_to_ref.csv,444,0.12058580033686374
output/105692+197+B/simulations/105692+197+B_maxepi0.1_repcost0.001_conscost0.99_run3_rep0_dist_to_ref.csv,627,0.12032173342087985
output/105692+197+B/simulations/105692+197+B_maxepi0.1_repcost0.001_conscost0.99_run3_rep0_dist_to_ref.csv,990,0.1258324735015477
output/105692+197+B/simulations/105692+197+B_maxepi0.1_repcost0.001_conscost0.99_run3_rep0_dist_to_ref.csv,1326,0.129407062719461
output/105692+197+B/simulations/105692+197+B_maxepi0.1_repcost0.001_conscost0.99_run3_rep0_dist_to_ref.csv,1689,0.13112278397898885
output/105692+197+B/simulations/105692+197+B_maxepi0.1_repcost0.001_conscost0.99_run3_rep0_dist_to_ref.csv,2055,0.13168089297439264
output/105692+197+B/simulations/105692+197+B_maxepi0.1_repcost0.001_conscost0.99_run3_rep0_dist_to_ref.csv,2419,0.13223329241485626
output/105692+197+B/simulations/105692+197+B_maxepi0.1_repcost0.001_conscost0.99_run3_rep0_dist_to_ref.csv,2788,0.13457291231421237
output/105692+197+B/simulations/105692+197+B_maxepi0.1_repcost0.001_conscost0.99_run3_rep0_dist_to_ref.csv,2970,0.13809466961141287
output/105692+197+B/simulations/105692+197+B_maxepi0.1_repcost0.001_conscost0.99_run4_rep0_dist_to_ref.csv,81,0.11529875246224557
output/105692+197+B/simulations/105692+197+B_maxepi0.1_repcost0.001_conscost0.99_run4_rep0_dist_to_ref.csv,261,0.11931338523590658
output/105692+197+B/simulations/105692+197+B_maxepi0.1_repcost0.001_conscost0.99_run4_rep0_dist_to_ref.csv,444,0.11958662822233007
output/105692+197+B/simulations/105692+197+B_maxepi0.1_repcost0.001_conscost0.99_run4_rep0_dist_to_ref.csv,627,0.12327642810242942
output/105692+197+B/simulations/105692+197+B_maxepi0.1_repcost0.001_conscost0.99_run4_rep0_dist_to_ref.csv,990,0.12498827502110496
output/105692+197+B/simulations/105692+197+B_maxepi0.1_repcost0.001_conscost0.99_run4_rep0_dist_to_ref.csv,1326,0.12863627280253503
output/105692+197+B/simulations/105692+197+B_maxepi0.1_repcost0.001_conscost0.99_run4_rep0_dist_to_ref.csv,1689,0.1288246881155614
output/105692+197+B/simulations/105692+197+B_maxepi0.1_repcost0.001_conscost0.99_run4_rep0_dist_to_ref.csv,2055,0.12898883782009193
output/105692+197+B/simulations/105692+197+B_maxepi0.1_repcost0.001_conscost0.99_run4_rep0_dist_to_ref.csv,2419,0.13260441348596877
output/105692+197+B/simulations/105692+197+B_maxepi0.1_repcost0.001_conscost0.99_run4_rep0_dist_to_ref.csv,2788,0.13003641138900496
output/105692+197+B/simulations/105692+197+B_maxepi0.1_repcost0.001_conscost0.99_run4_rep0_dist_to_ref.csv,2970,0.13039455619888976
output/105692+197+B/simulations/105692+197+B_maxepi0.1_repcost0.001_conscost0.99_run5_rep0_dist_to_ref.csv,81,0.11569271175311885
output/105692+197+B/simulations/105692+197+B_maxepi0.1_repcost0.001_conscost0.99_run5_rep0_dist_to_ref.csv,261,0.11950098489822718
output/105692+197+B/simulations/105692+197+B_maxepi0.1_repcost0.001_conscost0.99_run5_rep0_dist_to_ref.csv,444,0.12244140569242627
output/105692+197+B/simulations/105692+197+B_maxepi0.1_repcost0.001_conscost0.99_run5_rep0_dist_to_ref.csv,627,0.12065003282994091
output/105692+197+B/simulations/105692+197+B_maxepi0.1_repcost0.001_conscost0.99_run5_rep0_dist_to_ref.csv,990,0.12712222118000188
output/105692+197+B/simulations/105692+197+B_maxepi0.1_repcost0.001_conscost0.99_run5_rep0_dist_to_ref.csv,1326,0.12983527933997546
output/105692+197+B/simulations/105692+197+B_maxepi0.1_repcost0.001_conscost0.99_run5_rep0_dist_to_ref.csv,1689,0.13404464871963231
output/105692+197+B/simulations/105692+197+B_maxepi0.1_repcost0.001_conscost0.99_run5_rep0_dist_to_ref.csv,2055,0.13338804990151018
output/105692+197+B/simulations/105692+197+B_maxepi0.1_repcost0.001_conscost0.99_run5_rep0_dist_to_ref.csv,2419,0.13471694881383997
output/105692+197+B/simulations/105692+197+B_maxepi0.1_repcost0.001_conscost0.99_run5_rep0_dist_to_ref.csv,2788,0.13379693189279532
output/105692+197+B/simulations/105692+197+B_maxepi0.1_repcost0.001_conscost0.99_run5_rep0_dist_to_ref.csv,2970,0.13203605324419507
output/105692+197+B/simulations/105692+197+B_maxepi0.1_repcost0.001_conscost0.99_run6_rep0_dist_to_ref.csv,81,0.11398555482600131
output/105692+197+B/simulations/105692+197+B_maxepi0.1_repcost0.001_conscost0.99_run6_rep0_dist_to_ref.csv,261,0.11846918675546383
output/105692+197+B/simulations/105692+197+B_maxepi0.1_repcost0.001_conscost0.99_run6_rep0_dist_to_ref.csv,444,0.12092837363327529
output/105692+197+B/simulations/105692+197+B_maxepi0.1_repcost0.001_conscost0.99_run6_rep0_dist_to_ref.csv,627,0.11900853578463558
output/105692+197+B/simulations/105692+197+B_maxepi0.1_repcost0.001_conscost0.99_run6_rep0_dist_to_ref.csv,990,0.12602007316386832
output/105692+197+B/simulations/105692+197+B_maxepi0.1_repcost0.001_conscost0.99_run6_rep0_dist_to_ref.csv,1326,0.12495360986611094
output/105692+197+B/simulations/105692+197+B_maxepi0.1_repcost0.001_conscost0.99_run6_rep0_dist_to_ref.csv,1689,0.12747866053841103
output/105692+197+B/simulations/105692+197+B_maxepi0.1_repcost0.001_conscost0.99_run6_rep0_dist_to_ref.csv,2055,0.13128693368351937
output/105692+197+B/simulations/105692+197+B_maxepi0.1_repcost0.001_conscost0.99_run6_rep0_dist_to_ref.csv,2419,0.1310057381027149
output/105692+197+B/simulations/105692+197+B_maxepi0.1_repcost0.001_conscost0.99_run6_rep0_dist_to_ref.csv,2788,0.13391631349609026
output/105692+197+B/simulations/105692+197+B_maxepi0.1_repcost0.001_conscost0.99_run6_rep0_dist_to_ref.csv,2970,0.1326926520623172
output/105692+197+B/simulations/105692+197+B_maxepi0.1_repcost0.001_conscost0.99_run7_rep0_dist_to_ref.csv,81,0.11582403151674327
output/105692+197+B/simulations/105692+197+B_maxepi0.1_repcost0.001_conscost0.99_run7_rep0_dist_to_ref.csv,261,0.11856298658662415
output/105692+197+B/simulations/105692+197+B_maxepi0.1_repcost0.001_conscost0.99_run7_rep0_dist_to_ref.csv,444,0.12198464129721089
output/105692+197+B/simulations/105692+197+B_maxepi0.1_repcost0.001_conscost0.99_run7_rep0_dist_to_ref.csv,627,0.126231122783979
output/105692+197+B/simulations/105692+197+B_maxepi0.1_repcost0.001_conscost0.99_run7_rep0_dist_to_ref.csv,990,0.1281540193227652
output/105692+197+B/simulations/105692+197+B_maxepi0.1_repcost0.001_conscost0.99_run7_rep0_dist_to_ref.csv,1326,0.12726597961688887
output/105692+197+B/simulations/105692+197+B_maxepi0.1_repcost0.001_conscost0.99_run7_rep0_dist_to_ref.csv,1689,0.12862770847012475
output/105692+197+B/simulations/105692+197+B_maxepi0.1_repcost0.001_conscost0.99_run7_rep0_dist_to_ref.csv,2055,0.13381483913328956
output/105692+197+B/simulations/105692+197+B_maxepi0.1_repcost0.001_conscost0.99_run7_rep0_dist_to_ref.csv,2419,0.1320620057666505
output/105692+197+B/simulations/105692+197+B_maxepi0.1_repcost0.001_conscost0.99_run7_rep0_dist_to_ref.csv,2788,0.13606518235539902
output/105692+197+B/simulations/105692+197+B_maxepi0.1_repcost0.001_conscost0.99_run7_rep0_dist_to_ref.csv,2970,0.13830358741717902
output/105692+197+B/simulations/105692+197+B_maxepi0.1_repcost0.001_conscost0.99_run8_rep0_dist_to_ref.csv,81,0.11543007222587
output/105692+197+B/simulations/105692+197+B_maxepi0.1_repcost0.001_conscost0.99_run8_rep0_dist_to_ref.csv,261,0.12090798236563174
output/105692+197+B/simulations/105692+197+B_maxepi0.1_repcost0.001_conscost0.99_run8_rep0_dist_to_ref.csv,444,0.12349767335636187
output/105692+197+B/simulations/105692+197+B_maxepi0.1_repcost0.001_conscost0.99_run8_rep0_dist_to_ref.csv,627,0.12573867367038738
output/105692+197+B/simulations/105692+197+B_maxepi0.1_repcost0.001_conscost0.99_run8_rep0_dist_to_ref.csv,990,0.12981896632586062
output/105692+197+B/simulations/105692+197+B_maxepi0.1_repcost0.001_conscost0.99_run8_rep0_dist_to_ref.csv,1326,0.1327186045847726
output/105692+197+B/simulations/105692+197+B_maxepi0.1_repcost0.001_conscost0.99_run8_rep0_dist_to_ref.csv,1689,0.13463558765594222
output/105692+197+B/simulations/105692+197+B_maxepi0.1_repcost0.001_conscost0.99_run8_rep0_dist_to_ref.csv,2055,0.1364740643466842
output/105692+197+B/simulations/105692+197+B_maxepi0.1_repcost0.001_conscost0.99_run8_rep0_dist_to_ref.csv,2419,0.13174798024493992
output/105692+197+B/simulations/105692+197+B_maxepi0.1_repcost0.001_conscost0.99_run8_rep0_dist_to_ref.csv,2788,0.13388646809526653
output/105692+197+B/simulations/105692+197+B_maxepi0.1_repcost0.001_conscost0.99_run8_rep0_dist_to_ref.csv,2970,0.1328717244672596
output/105692+197+B/simulations/105692+197+B_maxepi0.1_repcost0.001_conscost0.99_run9_rep0_dist_to_ref.csv,81,0.11424819435325016
output/105692+197+B/simulations/105692+197+B_maxepi0.1_repcost0.001_conscost0.99_run9_rep0_dist_to_ref.csv,261,0.1176249882750211
output/105692+197+B/simulations/105692+197+B_maxepi0.1_repcost0.001_conscost0.99_run9_rep0_dist_to_ref.csv,444,0.12178480687430415
output/105692+197+B/simulations/105692+197+B_maxepi0.1_repcost0.001_conscost0.99_run9_rep0_dist_to_ref.csv,627,0.12015758371634931
output/105692+197+B/simulations/105692+197+B_maxepi0.1_repcost0.001_conscost0.99_run9_rep0_dist_to_ref.csv,990,0.12444892599193322
output/105692+197+B/simulations/105692+197+B_maxepi0.1_repcost0.001_conscost0.99_run9_rep0_dist_to_ref.csv,1326,0.12680921522167346
output/105692+197+B/simulations/105692+197+B_maxepi0.1_repcost0.001_conscost0.99_run9_rep0_dist_to_ref.csv,1689,0.12541037426132634
output/105692+197+B/simulations/105692+197+B_maxepi0.1_repcost0.001_conscost0.99_run9_rep0_dist_to_ref.csv,2055,0.12636244254760343
output/105692+197+B/simulations/105692+197+B_maxepi0.1_repcost0.001_conscost0.99_run9_rep0_dist_to_ref.csv,2419,0.13066316480630336
output/105692+197+B/simulations/105692+197+B_maxepi0.1_repcost0.001_conscost0.99_run9_rep0_dist_to_ref.csv,2788,0.13308064227302574
output/105692+197+B/simulations/105692+197+B_maxepi0.1_repcost0.001_conscost0.99_run9_rep0_dist_to_ref.csv,2970,0.13075270100877454
output/105692+197+B/simulations/105692+197+B_maxepi0.1_repcost0.001_conscost0_run0_rep0_dist_to_ref.csv,81,0.11661195009848982
output/105692+197+B/simulations/105692+197+B_maxepi0.1_repcost0.001_conscost0_run0_rep0_dist_to_ref.csv,261,0.11912578557358597
output/105692+197+B/simulations/105692+197+B_maxepi0.1_repcost0.001_conscost0_run0_rep0_dist_to_ref.csv,444,0.12501070541551287
output/105692+197+B/simulations/105692+197+B_maxepi0.1_repcost0.001_conscost0_run0_rep0_dist_to_ref.csv,627,0.12967826657912015
output/105692+197+B/simulations/105692+197+B_maxepi0.1_repcost0.001_conscost0_run0_rep0_dist_to_ref.csv,990,0.13157771316011632
