./output/10137+1+B/simulations/10137+1+B_maxepi0.0_repcost0_conscost0.99_run1_rep0_counts.csv,generation,active_cell_count,latent_cell_count,active_turned_latent,latent_turned_active,latent_died,latent_proliferated,number_mutations,number_dual_inf,mean_fitness_active,mean_conserved_active,mean_immune_active,mean_replicative_active
./output/13889+1+B/simulations/13889+1+B_maxepi0.1_repcost0.002_conscost0_run2_rep0_counts.csv,2434,2000,199,3,2,0,1,133,45,0.683680899040327,1.0,0.9013650000000297,0.7585180852722513
./output/13889+1+B/simulations/13889+1+B_maxepi0.1_repcost0.002_conscost0_run2_rep0_counts.csv,2586,2000,186,1,3,0,4,135,44,0.6817756592435473,1.0,0.9024529125699121,0.7554621246469201
./output/13889+1+B/simulations/13889+1+B_maxepi0.1_repcost0.002_conscost0_run2_rep0_counts.csv,2768,2000,171,5,2,3,2,139,42,0.6824373569019369,1.0,0.9011483609881273,0.757243958180803
./output/13889+1+B/simulations/13889+1+B_maxepi0.1_repcost0.002_conscost0_run2_rep0_counts.csv,3133,2000,211,1,5,0,2,114,38,0.6897002812540015,1.0,0.9020334357164739,0.7646415782165804
./output/13889+1+B/simulations/13889+1+B_maxepi0.1_repcost0.002_conscost0_run2_rep0_counts.csv,3833,2000,177,1,3,1,1,110,45,0.6907845576042476,1.0,0.901907555190362,0.7658960585045148
./output/13889+1+B/simulations/13889+1+B_maxepi0.1_repcost0.002_conscost0_run2_rep0_counts.csv,4198,2000,212,3,1,3,1,131,40,0.6920917806510289,1.0,0.9017060712343624,0.7675456832975202
./output/13889+1+B/simulations/13889+1+B_maxepi0.1_repcost0.01_conscost0.99_run1_rep0_counts.csv,generation,active_cell_count,latent_cell_count,active_turned_latent,latent_turned_active,latent_died,latent_proliferated,number_mutations,number_dual_inf,mean_fitness_active,mean_conserved_active,mean_immune_active,mean_replicative_active
./output/13889+1+B/simulations/13889+1+B_maxepi0.1_repcost0.01_conscost0.99_run1_rep0_counts.csv,152,2000,170,1,3,0,1,101,38,0.26384269514183284,0.999505,0.9016350000000305,0.2927855709633677
./output/13889+1+B/simulations/13889+1+B_maxepi0.1_repcost0.01_conscost0.99_run1_rep0_counts.csv,365,2000,214,4,2,1,2,129,45,0.26637901001735453,1.0,0.9010500000000301,0.2956365832338737
./output/13889+1+B/simulations/13889+1+B_maxepi0.1_repcost0.01_conscost0.99_run1_rep0_counts.csv,608,2000,186,3,3,0,1,127,40,0.2831316438218247,1.0,0.90017500000003,0.3145441405158461
./output/13889+1+B/simulations/13889+1+B_maxepi0.1_repcost0.01_conscost0.99_run1_rep0_counts.csv,913,2000,222,7,4,2,1,114,31,0.2956594021338552,0.999505,0.9004000000000288,0.3285541689150179
./output/13889+1+B/simulations/13889+1+B_maxepi0.1_repcost0.01_conscost0.99_run1_rep0_counts.csv,1217,2000,237,2,3,3,3,148,45,0.3028414338442642,1.0,0.9003050000000301,0.336348047179541
./output/13889+1+B/simulations/13889+1+B_maxepi0.1_repcost0.01_conscost0.99_run1_rep0_counts.csv,1551,2000,215,1,0,6,5,135,61,0.3118410778327053,0.999505,0.9003450000000297,0.3465314647945226
./output/13889+1+B/simulations/13889+1+B_maxepi0.1_repcost0.01_conscost0.99_run1_rep0_counts.csv,1856,2000,192,2,0,2,1,111,42,0.32592920750164256,1.0,0.9001717280328788,0.3620997859592814
./output/13889+1+B/simulations/13889+1+B_maxepi0.1_repcost0.01_conscost0.99_run1_rep0_counts.csv,2069,2000,206,0,3,6,4,138,40,0.333189270807229,1.0,0.9000650000000301,0.3702023002253242
./output/13889+1+B/simulations/13889+1+B_maxepi0.1_repcost0.01_conscost0.99_run1_rep0_counts.csv,2221,2000,228,1,1,6,3,120,55,0.340071338642058,0.999505,0.9000600000000301,0.37804217756397906
./output/13889+1+B/simulations/13889+1+B_maxepi0.1_repcost0.01_conscost0.99_run1_rep0_counts.csv,2434,2000,177,2,2,0,0,118,42,0.35412180797836074,1.0,0.9002400000000301,0.39335595672244045
./output/13889+1+B/simulations/13889+1+B_maxepi0.1_repcost0.01_conscost0.99_run1_rep0_counts.csv,2586,2000,179,0,2,1,0,133,50,0.35487083976707173,1.0,0.9005622803285186,0.3940926081562391
./output/13889+1+B/simulations/13889+1+B_maxepi0.1_repcost0.01_conscost0.99_run1_rep0_counts.csv,2768,2000,182,1,0,2,1,112,48,0.3682500927795179,1.0,0.9030500000000303,0.40776530276892087
./output/13889+1+B/simulations/13889+1+B_maxepi0.1_repcost0.01_conscost0.99_run1_rep0_counts.csv,3133,2000,178,0,3,5,3,121,37,0.39391662922483,1.0,0.9004142730559898,0.4374912583652438
./output/13889+1+B/simulations/13889+1+B_maxepi0.1_repcost0.01_conscost0.99_run1_rep0_counts.csv,3833,2000,221,2,0,2,3,136,38,0.43057158010137603,0.999505,0.9014246287907848,0.47791195596317254
./output/13889+1+B/simulations/13889+1+B_maxepi0.1_repcost0.01_conscost0.99_run1_rep0_counts.csv,4198,2000,173,2,3,0,1,126,43,0.4425712135426128,1.0,0.9005600000000299,0.49145178067165773
./output/13889+1+B/simulations/13889+1+B_maxepi0.1_repcost0.001_conscost0_run2_rep0_counts.csv,generation,active_cell_count,latent_cell_count,active_turned_latent,latent_turned_active,latent_died,latent_proliferated,number_mutations,number_dual_inf,mean_fitness_active,mean_conserved_active,mean_immune_active,mean_replicative_active
./output/13889+1+B/simulations/13889+1+B_maxepi0.1_repcost0.001_conscost0_run2_rep0_counts.csv,152,2000,141,1,5,0,0,119,36,0.7969345533166249,1.0,0.9030961111111409,0.8824444773078912
./output/13889+1+B/simulations/13889+1+B_maxepi0.1_repcost0.001_conscost0_run2_rep0_counts.csv,365,2000,204,2,1,1,3,114,58,0.7916930692131516,1.0,0.9024600000000297,0.8772443322299711
./output/13889+1+B/simulations/13889+1+B_maxepi0.1_repcost0.001_conscost0_run2_rep0_counts.csv,608,2000,204,1,2,3,5,131,47,0.7863953986499038,1.0,0.9023450000000294,0.8715197122073455
./output/13889+1+B/simulations/13889+1+B_maxepi0.1_repcost0.001_conscost0_run2_rep0_counts.csv,913,2000,201,4,1,0,2,138,38,0.7850945886354825,1.0,0.90125000000003,0.8711091571258024
./output/13889+1+B/simulations/13889+1+B_maxepi0.1_repcost0.001_conscost0_run2_rep0_counts.csv,1217,2000,170,1,4,4,0,119,51,0.7837881487050141,1.0,0.9010150000000299,0.8699349029446739
./output/13889+1+B/simulations/13889+1+B_maxepi0.1_repcost0.001_conscost0_run2_rep0_counts.csv,1551,2000,196,2,0,0,0,116,37,0.7846837441470051,1.0,0.9032461003719472,0.8687283166916931
./output/13889+1+B/simulations/13889+1+B_maxepi0.1_repcost0.001_conscost0_run2_rep0_counts.csv,1856,2000,208,1,3,1,3,119,31,0.7798810123594833,1.0,0.9025099857574481,0.8641242977217133
./output/13889+1+B/simulations/13889+1+B_maxepi0.1_repcost0.001_conscost0_run2_rep0_counts.csv,2069,2000,204,1,1,3,1,112,63,0.7774584855212908,1.0,0.9030822222222514,0.860896532955612
./output/13889+1+B/simulations/13889+1+B_maxepi0.1_repcost0.001_conscost0_run2_rep0_counts.csv,2221,2000,209,3,2,3,2,114,49,0.7763935501304613,1.0,0.9063323412564501,0.8566431866606654
./output/13889+1+B/simulations/13889+1+B_maxepi0.1_repcost0.001_conscost0_run2_rep0_counts.csv,2434,2000,230,0,3,0,1,125,39,0.7713451198554815,1.0,0.9028896024600832,0.8543043433650668
./output/13889+1+B/simulations/13889+1+B_maxepi0.1_repcost0.001_conscost0_run2_rep0_counts.csv,2586,2000,181,1,1,3,5,124,42,0.7715305313382824,1.0,0.9019418025087891,0.8554261521846638
./output/13889+1+B/simulations/13889+1+B_maxepi0.1_repcost0.001_conscost0_run2_rep0_counts.csv,2768,2000,173,1,1,4,0,125,44,0.7716848162027063,1.0,0.9038054703770148,0.8538094086930893
./output/13889+1+B/simulations/13889+1+B_maxepi0.1_repcost0.001_conscost0_run2_rep0_counts.csv,3133,2000,194,3,1,2,1,112,43,0.7715061058730974,1.0,0.9022019861705635,0.855152862243028
./output/13889+1+B/simulations/13889+1+B_maxepi0.1_repcost0.001_conscost0_run2_rep0_counts.csv,3833,2000,193,1,2,2,0,137,55,0.7645736164721658,1.0,0.9032259087384619,0.8464891839487587
./output/13889+1+B/simulations/13889+1+B_maxepi0.1_repcost0.001_conscost0_run2_rep0_counts.csv,4198,2000,228,2,2,0,3,129,45,0.7608951351767345,1.0,0.9026025034265673,0.8429915716077868
./output/13889+1+B/simulations/13889+1+B_maxepi0.1_repcost0.001_conscost0_run8_rep0_counts.csv,generation,active_cell_count,latent_cell_count,active_turned_latent,latent_turned_active,latent_died,latent_proliferated,number_mutations,number_dual_inf,mean_fitness_active,mean_conserved_active,mean_immune_active,mean_replicative_active
./output/13889+1+B/simulations/13889+1+B_maxepi0.1_repcost0.001_conscost0_run8_rep0_counts.csv,152,2000,176,1,1,4,1,106,50,0.7971700674824254,1.0,0.9027100000000303,0.8830889580470989
./output/13889+1+B/simulations/13889+1+B_maxepi0.1_repcost0.001_conscost0_run8_rep0_counts.csv,365,2000,158,5,4,0,3,112,39,0.790104807530552,1.0,0.9007700000000299,0.8771320167767378
./output/13889+1+B/simulations/13889+1+B_maxepi0.1_repcost0.001_conscost0_run8_rep0_counts.csv,608,2000,193,0,2,1,3,104,44,0.7890667009674248,1.0,0.9033931946829007,0.8734398137405227
./output/13889+1+B/simulations/13889+1+B_maxepi0.1_repcost0.001_conscost0_run8_rep0_counts.csv,913,2000,240,1,1,1,1,115,45,0.7887510810661685,1.0,0.904166111111135,0.8723522791952119
./output/13889+1+B/simulations/13889+1+B_maxepi0.1_repcost0.001_conscost0_run8_rep0_counts.csv,1217,2000,219,1,2,0,0,112,37,0.7849052654787702,1.0,0.9022850000000294,0.869924517574959
./output/13889+1+B/simulations/13889+1+B_maxepi0.1_repcost0.001_conscost0_run8_rep0_counts.csv,1551,2000,211,2,3,0,1,119,39,0.7836233408591738,1.0,0.9055869261432377,0.8653189206867983
./output/13889+1+B/simulations/13889+1+B_maxepi0.1_repcost0.001_conscost0_run8_rep0_counts.csv,1856,2000,208,2,3,2,1,121,35,0.7768859595896894,1.0,0.9032395395651789,0.8600957348487778
./output/13889+1+B/simulations/13889+1+B_maxepi0.1_repcost0.001_conscost0_run8_rep0_counts.csv,2069,2000,163,3,2,1,2,138,47,0.775940645095779,1.0,0.9041383862830149,0.8582285460917404
./output/13889+1+B/simulations/13889+1+B_maxepi0.1_repcost0.001_conscost0_run8_rep0_counts.csv,2221,2000,191,0,2,1,1,117,41,0.7714386331325138,1.0,0.9021449675900831,0.8551208304433172
./output/13889+1+B/simulations/13889+1+B_maxepi0.1_repcost0.001_conscost0_run8_rep0_counts.csv,2434,2000,197,1,2,2,3,127,66,0.76986784543398,1.0,0.9042650000000293,0.8513661783298305
./output/13889+1+B/simulations/13889+1+B_maxepi0.1_repcost0.001_conscost0_run8_rep0_counts.csv,2586,2000,178,2,0,1,2,114,41,0.768188298044231,1.0,0.9032651266716938,0.8504465205609673
./output/13889+1+B/simulations/13889+1+B_maxepi0.1_repcost0.001_conscost0_run8_rep0_counts.csv,2768,2000,221,3,2,0,3,107,41,0.7691946328040228,1.0,0.9032146666666949,0.851622921581793
./output/13889+1+B/simulations/13889+1+B_maxepi0.1_repcost0.001_conscost0_run8_rep0_counts.csv,3133,2000,208,1,1,0,0,123,42,0.7650523111891651,1.0,0.9017700000000296,0.8483953297956888
./output/13889+1+B/simulations/13889+1+B_maxepi0.1_repcost0.001_conscost0_run8_rep0_counts.csv,3833,2000,179,2,4,3,2,111,39,0.7612904250126683,1.0,0.9047104256098324,0.8415028407762786
./output/13889+1+B/simulations/13889+1+B_maxepi0.1_repcost0.001_conscost0_run8_rep0_counts.csv,4198,2000,212,1,4,2,3,122,42,0.7591431742568765,1.0,0.9018018669145654,0.8417976596764176
./output/13889+1+B/simulations/13889+1+B_maxepi0.1_repcost0.01_conscost0.99_run4_rep0_counts.csv,generation,active_cell_count,latent_cell_count,active_turned_latent,latent_turned_active,latent_died,latent_proliferated,number_mutations,number_dual_inf,mean_fitness_active,mean_conserved_active,mean_immune_active,mean_replicative_active
./output/13889+1+B/simulations/13889+1+B_maxepi0.1_repcost0.01_conscost0.99_run4_rep0_counts.csv,152,2000,137,0,4,2,1,110,42,0.26381237344096714,1.0,0.9006400000000299,0.29293463598017394
./output/13889+1+B/simulations/13889+1+B_maxepi0.1_repcost0.01_conscost0.99_run4_rep0_counts.csv,365,2000,188,0,2,4,0,117,45,0.27191202298380907,1.0,0.9013311111111114,0.30165759572646234
./output/13889+1+B/simulations/13889+1+B_maxepi0.1_repcost0.01_conscost0.99_run4_rep0_counts.csv,608,2000,198,1,1,2,3,130,40,0.28067425948365626,1.0,0.9010700000000301,0.3115025570065679
./output/13889+1+B/simulations/13889+1+B_maxepi0.1_repcost0.01_conscost0.99_run4_rep0_counts.csv,913,2000,190,4,3,5,4,122,45,0.292684835189509,0.999505,0.9018813933286896,0.32470079560054116
./output/13889+1+B/simulations/13889+1+B_maxepi0.1_repcost0.01_conscost0.99_run4_rep0_counts.csv,1217,2000,174,0,1,2,0,129,45,0.31161441301359816,0.99901,0.9021490437032109,0.34574791083038625
./output/13889+1+B/simulations/13889+1+B_maxepi0.1_repcost0.01_conscost0.99_run4_rep0_counts.csv,1551,2000,193,3,4,3,0,136,59,0.33365058546516607,1.0,0.90064500000003,0.37046297799487776
./output/13889+1+B/simulations/13889+1+B_maxepi0.1_repcost0.01_conscost0.99_run4_rep0_counts.csv,1856,2000,182,0,2,1,0,114,39,0.35249179221906013,0.999505,0.9006322585128366,0.39152597697013175
./output/13889+1+B/simulations/13889+1+B_maxepi0.1_repcost0.01_conscost0.99_run4_rep0_counts.csv,2069,2000,206,2,2,1,3,132,36,0.362773602224997,1.0,0.9002158651841767,0.4029654495379844
./output/13889+1+B/simulations/13889+1+B_maxepi0.1_repcost0.01_conscost0.99_run4_rep0_counts.csv,2221,2000,165,1,1,2,0,127,32,0.3722901817108648,1.0,0.9009937977762498,0.4132099036565075
./output/13889+1+B/simulations/13889+1+B_maxepi0.1_repcost0.01_conscost0.99_run4_rep0_counts.csv,2434,2000,181,6,1,0,0,123,44,0.3728149423227361,1.0,0.9010050000000304,0.4137806858108363
./output/13889+1+B/simulations/13889+1+B_maxepi0.1_repcost0.01_conscost0.99_run4_rep0_counts.csv,2586,2000,176,1,0,1,1,110,54,0.37735769988450313,1.0,0.901130226059219,0.4187681214387594
./output/13889+1+B/simulations/13889+1+B_maxepi0.1_repcost0.01_conscost0.99_run4_rep0_counts.csv,2768,2000,199,1,5,1,3,121,36,0.3877571817029156,1.0,0.9003424638080292,0.4307101807955471
./output/13889+1+B/simulations/13889+1+B_maxepi0.1_repcost0.01_conscost0.99_run4_rep0_counts.csv,3133,2000,196,2,3,3,1,113,45,0.3943931740799736,1.0,0.90077500000003,0.437822954099225
./output/13889+1+B/simulations/13889+1+B_maxepi0.1_repcost0.01_conscost0.99_run4_rep0_counts.csv,3833,2000,199,3,3,4,4,108,37,0.43382287256610563,0.999505,0.9038777684300382,0.4801807492826565
./output/13889+1+B/simulations/13889+1+B_maxepi0.1_repcost0.01_conscost0.99_run4_rep0_counts.csv,4198,2000,202,1,0,3,3,131,37,0.44556623500013404,1.0,0.9004937901726142,0.49486604115303895
./output/13889+1+B/simulations/13889+1+B_maxepi0.1_repcost0.01_conscost0.99_run6_rep0_counts.csv,generation,active_cell_count,latent_cell_count,active_turned_latent,latent_turned_active,latent_died,latent_proliferated,number_mutations,number_dual_inf,mean_fitness_active,mean_conserved_active,mean_immune_active,mean_replicative_active
./output/13889+1+B/simulations/13889+1+B_maxepi0.1_repcost0.01_conscost0.99_run6_rep0_counts.csv,152,2000,168,3,1,0,1,150,33,0.2640524485216191,1.0,0.9001450000000302,0.2933360246288288
./output/13889+1+B/simulations/13889+1+B_maxepi0.1_repcost0.01_conscost0.99_run6_rep0_counts.csv,365,2000,220,6,3,1,2,113,43,0.27240210286447064,1.0,0.9004750000000299,0.30252210851197336
./output/13889+1+B/simulations/13889+1+B_maxepi0.1_repcost0.01_conscost0.99_run6_rep0_counts.csv,608,2000,200,4,3,2,1,106,44,0.28367319932129204,1.0,0.9005700000000297,0.31501981295218795
./output/13889+1+B/simulations/13889+1+B_maxepi0.1_repcost0.01_conscost0.99_run6_rep0_counts.csv,913,2000,203,4,1,4,2,123,39,0.2913279254408953,0.999505,0.9008900000000302,0.32353862858035665
./output/13889+1+B/simulations/13889+1+B_maxepi0.1_repcost0.01_conscost0.99_run6_rep0_counts.csv,1217,2000,215,5,1,2,3,120,50,0.3091492745589105,1.0,0.9009000000000299,0.3431518588468126
./output/13889+1+B/simulations/13889+1+B_maxepi0.1_repcost0.01_conscost0.99_run6_rep0_counts.csv,1551,2000,195,4,2,2,1,136,42,0.3238426392903634,1.0,0.9010250000000299,0.359443168288345
./output/13889+1+B/simulations/13889+1+B_maxepi0.1_repcost0.01_conscost0.99_run6_rep0_counts.csv,1856,2000,224,0,2,4,3,120,37,0.33596304287528783,0.999505,0.90010500000003,0.37346266187000166
./output/13889+1+B/simulations/13889+1+B_maxepi0.1_repcost0.01_conscost0.99_run6_rep0_counts.csv,2069,2000,186,2,2,1,2,117,46,0.34351593602659414,1.0,0.9002900000000303,0.38157505751439663
./output/13889+1+B/simulations/13889+1+B_maxepi0.1_repcost0.01_conscost0.99_run6_rep0_counts.csv,2221,2000,212,1,1,1,3,125,43,0.3454772242644407,1.0,0.9001950000000302,0.38377062671005263
./output/13889+1+B/simulations/13889+1+B_maxepi0.1_repcost0.01_conscost0.99_run6_rep0_counts.csv,2434,2000,205,3,1,4,2,135,41,0.350354546915635,0.999505,0.9008300000000298,0.38914735337870604
./output/13889+1+B/simulations/13889+1+B_maxepi0.1_repcost0.01_conscost0.99_run6_rep0_counts.csv,2586,2000,184,3,3,2,2,115,55,0.3558321301750779,1.0,0.9016600000000298,0.3946440147340344
./output/13889+1+B/simulations/13889+1+B_maxepi0.1_repcost0.01_conscost0.99_run6_rep0_counts.csv,2768,2000,250,2,2,2,2,140,49,0.3703510882190389,0.999505,0.9002300000000302,0.41162608768048226
./output/13889+1+B/simulations/13889+1+B_maxepi0.1_repcost0.01_conscost0.99_run6_rep0_counts.csv,3133,2000,181,1,2,2,2,115,45,0.3822272847871487,0.999505,0.90029500000003,0.4248144224775697
./output/13889+1+B/simulations/13889+1+B_maxepi0.1_repcost0.01_conscost0.99_run6_rep0_counts.csv,3833,2000,202,1,6,2,0,127,40,0.408894322305212,0.999505,0.9006550000000297,0.45422094418795195
./output/13889+1+B/simulations/13889+1+B_maxepi0.1_repcost0.01_conscost0.99_run6_rep0_counts.csv,4198,2000,218,7,2,1,2,121,50,0.4255012981998093,1.0,0.9001400000000301,0.47271740924582245
./output/13889+1+B/simulations/13889+1+B_maxepi0.1_repcost0.002_conscost0_run1_rep0_counts.csv,generation,active_cell_count,latent_cell_count,active_turned_latent,latent_turned_active,latent_died,latent_proliferated,number_mutations,number_dual_inf,mean_fitness_active,mean_conserved_active,mean_immune_active,mean_replicative_active
./output/13889+1+B/simulations/13889+1+B_maxepi0.1_repcost0.002_conscost0_run1_rep0_counts.csv,152,2000,163,1,2,1,1,107,49,0.7032037942808747,1.0,0.9020600000000304,0.7795441989550626
./output/13889+1+B/simulations/13889+1+B_maxepi0.1_repcost0.002_conscost0_run1_rep0_counts.csv,365,2000,225,2,3,0,2,115,52,0.7014116246797953,1.0,0.9060352222222464,0.7741638321148328
./output/13889+1+B/simulations/13889+1+B_maxepi0.1_repcost0.002_conscost0_run1_rep0_counts.csv,608,2000,174,0,4,2,0,137,41,0.6948640271825866,1.0,0.9045940250731471,0.7681182608935778
./output/13889+1+B/simulations/13889+1+B_maxepi0.1_repcost0.002_conscost0_run1_rep0_counts.csv,913,2000,219,2,1,2,1,114,39,0.6907544149315229,1.0,0.9026050000000297,0.7653076333196795
./output/13889+1+B/simulations/13889+1+B_maxepi0.1_repcost0.002_conscost0_run1_rep0_counts.csv,1217,2000,209,4,1,1,3,109,50,0.6915150273402574,1.0,0.9041583333333636,0.7648260751862682
./output/13889+1+B/simulations/13889+1+B_maxepi0.1_repcost0.002_conscost0_run1_rep0_counts.csv,1551,2000,196,3,3,3,3,124,38,0.6896869320887583,1.0,0.9049726898198741,0.7621439874351464
./output/13889+1+B/simulations/13889+1+B_maxepi0.1_repcost0.002_conscost0_run1_rep0_counts.csv,1856,2000,177,2,1,3,1,127,36,0.6899301423932936,1.0,0.9034150000000303,0.763676052948427
./output/13889+1+B/simulations/13889+1+B_maxepi0.1_repcost0.002_conscost0_run1_rep0_counts.csv,2069,2000,185,1,1,4,2,104,44,0.6876246240314414,1.0,0.902742102211166,0.7617210373202188
./output/13889+1+B/simulations/13889+1+B_maxepi0.1_repcost0.002_conscost0_run1_rep0_counts.csv,2221,2000,237,2,4,1,2,145,50,0.6901912515389613,1.0,0.9017582744721927,0.7653864689108831
./output/13889+1+B/simulations/13889+1+B_maxepi0.1_repcost0.002_conscost0_run1_rep0_counts.csv,2434,2000,196,2,2,2,3,120,59,0.6881827511051467,1.0,0.9028845544597065,0.7621990043417559
./output/13889+1+B/simulations/13889+1+B_maxepi0.1_repcost0.002_conscost0_run1_rep0_counts.csv,2586,2000,207,2,1,7,0,122,33,0.6834698205882709,1.0,0.9009842921305443,0.7585954768207124
./output/13889+1+B/simulations/13889+1+B_maxepi0.1_repcost0.002_conscost0_run1_rep0_counts.csv,2768,2000,203,2,1,3,2,112,32,0.6832986968185136,1.0,0.9006050000000302,0.7586985380282776
./output/13889+1+B/simulations/13889+1+B_maxepi0.1_repcost0.002_conscost0_run1_rep0_counts.csv,3133,2000,197,2,0,1,1,125,49,0.6869182644769821,1.0,0.9032038888889156,0.7605114699476874
./output/13889+1+B/simulations/13889+1+B_maxepi0.1_repcost0.002_conscost0_run1_rep0_counts.csv,3833,2000,201,1,3,1,0,125,48,0.6907689331308887,1.0,0.9034748878097039,0.7646084851415302
./output/13889+1+B/simulations/13889+1+B_maxepi0.1_repcost0.002_conscost0_run1_rep0_counts.csv,4198,2000,216,2,1,1,3,116,36,0.6927692191259601,1.0,0.9020172821275257,0.7679962863608879
./output/13889+1+B/simulations/13889+1+B_maxepi0.1_repcost0.01_conscost0.99_run0_rep0_counts.csv,generation,active_cell_count,latent_cell_count,active_turned_latent,latent_turned_active,latent_died,latent_proliferated,number_mutations,number_dual_inf,mean_fitness_active,mean_conserved_active,mean_immune_active,mean_replicative_active
./output/13889+1+B/simulations/13889+1+B_maxepi0.1_repcost0.01_conscost0.99_run0_rep0_counts.csv,152,2000,168,5,0,1,1,135,41,0.262256103706601,1.0,0.9009500000000297,0.2910965530947534
./output/13889+1+B/simulations/13889+1+B_maxepi0.1_repcost0.01_conscost0.99_run0_rep0_counts.csv,365,2000,220,3,4,0,1,115,48,0.26794294048344663,1.0,0.9043900000000297,0.29625601657197537
./output/13889+1+B/simulations/13889+1+B_maxepi0.1_repcost0.01_conscost0.99_run0_rep0_counts.csv,608,2000,202,3,0,2,1,101,44,0.2870824425095625,1.0,0.9002800000000301,0.3188462698549304
./output/13889+1+B/simulations/13889+1+B_maxepi0.1_repcost0.01_conscost0.99_run0_rep0_counts.csv,913,2000,171,0,2,2,0,140,41,0.2894343133595962,0.999505,0.9009700000000299,0.321397223959694
./output/13889+1+B/simulations/13889+1+B_maxepi0.1_repcost0.01_conscost0.99_run0_rep0_counts.csv,1217,2000,194,3,1,1,2,123,47,0.2948545483284143,1.0,0.90035000000003,0.32751888921037986
./output/13889+1+B/simulations/13889+1+B_maxepi0.1_repcost0.01_conscost0.99_run0_rep0_counts.csv,1551,2000,190,0,6,2,2,124,43,0.3154604770069338,0.999505,0.9041700000000304,0.349095175800682
./output/13889+1+B/simulations/13889+1+B_maxepi0.1_repcost0.01_conscost0.99_run0_rep0_counts.csv,1856,2000,174,2,0,3,2,127,53,0.3290053047667117,1.0,0.9007655943888551,0.36525592101438853
./output/13889+1+B/simulations/13889+1+B_maxepi0.1_repcost0.01_conscost0.99_run0_rep0_counts.csv,2069,2000,168,2,1,1,2,138,37,0.3480286524369172,1.0,0.900961872217196,0.3863260184778951
./output/13889+1+B/simulations/13889+1+B_maxepi0.1_repcost0.01_conscost0.99_run0_rep0_counts.csv,2221,2000,169,1,2,1,0,115,38,0.35712526692974467,1.0,0.9008399109493396,0.3964920850356138
./output/13889+1+B/simulations/13889+1+B_maxepi0.1_repcost0.01_conscost0.99_run0_rep0_counts.csv,2434,2000,216,1,2,3,3,114,31,0.369681475433994,1.0,0.90062000000003,0.41045023265379926
./output/13889+1+B/simulations/13889+1+B_maxepi0.1_repcost0.01_conscost0.99_run0_rep0_counts.csv,2586,2000,227,2,1,2,4,107,64,0.3760764584214451,1.0,0.9006050000000299,0.4175696679922744
./output/13889+1+B/simulations/13889+1+B_maxepi0.1_repcost0.01_conscost0.99_run0_rep0_counts.csv,2768,2000,187,3,2,1,1,139,45,0.3858194837551629,1.0,0.9003750000000299,0.4285170835257348
./output/13889+1+B/simulations/13889+1+B_maxepi0.1_repcost0.01_conscost0.99_run0_rep0_counts.csv,3133,2000,197,6,0,2,0,126,47,0.4017615855705986,1.0,0.9005068722171958,0.44613628636800223
./output/13889+1+B/simulations/13889+1+B_maxepi0.1_repcost0.01_conscost0.99_run0_rep0_counts.csv,3833,2000,193,0,2,0,2,122,55,0.43586349460247265,1.0,0.9009568192901829,0.4837504892689409
./output/13889+1+B/simulations/13889+1+B_maxepi0.1_repcost0.01_conscost0.99_run0_rep0_counts.csv,4198,2000,195,1,1,1,1,107,43,0.4459446050630566,0.999505,0.9000696663095891,0.4957088729148654
./output/13889+1+B/simulations/13889+1+B_maxepi0.1_repcost0.002_conscost0_run4_rep0_counts.csv,generation,active_cell_count,latent_cell_count,active_turned_latent,latent_turned_active,latent_died,latent_proliferated,number_mutations,number_dual_inf,mean_fitness_active,mean_conserved_active,mean_immune_active,mean_replicative_active
./output/13889+1+B/simulations/13889+1+B_maxepi0.1_repcost0.002_conscost0_run4_rep0_counts.csv,152,2000,159,2,1,1,2,111,42,0.7029155368371909,1.0,0.90325300000003,0.7782252846601329
./output/13889+1+B/simulations/13889+1+B_maxepi0.1_repcost0.002_conscost0_run4_rep0_counts.csv,365,2000,199,0,2,1,3,141,47,0.6960397697652416,1.0,0.9025872222222512,0.7711743741248572
./output/13889+1+B/simulations/13889+1+B_maxepi0.1_repcost0.002_conscost0_run4_rep0_counts.csv,608,2000,209,4,1,1,3,133,41,0.6961133058793674,1.0,0.9032972622181255,0.7706155360868235
./output/13889+1+B/simulations/13889+1+B_maxepi0.1_repcost0.002_conscost0_run4_rep0_counts.csv,913,2000,212,3,3,4,1,119,56,0.6937740053433006,1.0,0.9012748774679286,0.7697425709667763
./output/13889+1+B/simulations/13889+1+B_maxepi0.1_repcost0.002_conscost0_run4_rep0_counts.csv,1217,2000,219,2,2,1,2,108,37,0.6891354102012017,1.0,0.9015778482191064,0.7643788089120629
./output/13889+1+B/simulations/13889+1+B_maxepi0.1_repcost0.002_conscost0_run4_rep0_counts.csv,1551,2000,204,1,0,4,1,114,42,0.6887628467877959,1.0,0.9029530000000296,0.7628167401845661
./output/13889+1+B/simulations/13889+1+B_maxepi0.1_repcost0.002_conscost0_run4_rep0_counts.csv,1856,2000,185,3,1,2,0,141,38,0.6877055700627719,1.0,0.9014950000000301,0.7628458905635089
./output/13889+1+B/simulations/13889+1+B_maxepi0.1_repcost0.002_conscost0_run4_rep0_counts.csv,2069,2000,205,1,0,3,1,134,61,0.6882591439883654,1.0,0.9043777698182166,0.7610324929909568
